country,year,crop,yield_hg_ha
Canada,2002,triticale,19549.0
Canada,2003,triticale,19167.0
Canada,2004,triticale,28269.0
Canada,2005,triticale,25412.0
Canada,2006,triticale,22049.0
Canada,2007,triticale,23471.0
Canada,2008,triticale,23987.0
Canada,2009,triticale,24793.0
Canada,2010,triticale,29730.0
Canada,2011,triticale,23731.0
Canada,2012,triticale,27385.0
Canada,2013,triticale,25965.0
Canada,2014,triticale,26000.0
Canada,2015,triticale,24653.0
Canada,2016,triticale,32778.0
Canada,2017,triticale,27049.0
Canada,2018,triticale,30048.0
Canada,2019,triticale,27041.0
Canada,1961,"vegetables,_fresh_nes",199690.0
Canada,1962,"vegetables,_fresh_nes",203724.0
Canada,1963,"vegetables,_fresh_nes",205497.0
Canada,1964,"vegetables,_fresh_nes",210325.0
Canada,1965,"vegetables,_fresh_nes",208479.0
Canada,1966,"vegetables,_fresh_nes",210501.0
Canada,1967,"vegetables,_fresh_nes",218796.0
Canada,1968,"vegetables,_fresh_nes",240698.0
Canada,1969,"vegetables,_fresh_nes",220098.0
Canada,1970,"vegetables,_fresh_nes",248562.0
Canada,1971,"vegetables,_fresh_nes",229886.0
Canada,1972,"vegetables,_fresh_nes",238966.0
Canada,1973,"vegetables,_fresh_nes",240714.0
Canada,1974,"vegetables,_fresh_nes",236833.0
Canada,1975,"vegetables,_fresh_nes",242748.0
Canada,1976,"vegetables,_fresh_nes",243615.0
Canada,1977,"vegetables,_fresh_nes",230247.0
Canada,1978,"vegetables,_fresh_nes",237943.0
Canada,1979,"vegetables,_fresh_nes",245571.0
Canada,1980,"vegetables,_fresh_nes",244945.0
Canada,1981,"vegetables,_fresh_nes",237918.0
Canada,1982,"vegetables,_fresh_nes",236114.0
Canada,1983,"vegetables,_fresh_nes",241109.0
Canada,1984,"vegetables,_fresh_nes",249582.0
Canada,1985,"vegetables,_fresh_nes",274940.0
Canada,1986,"vegetables,_fresh_nes",266100.0
Canada,1987,"vegetables,_fresh_nes",281020.0
Canada,1988,"vegetables,_fresh_nes",283640.0
Canada,1989,"vegetables,_fresh_nes",288017.0
Canada,1990,"vegetables,_fresh_nes",272479.0
Canada,1991,"vegetables,_fresh_nes",262394.0
Canada,1992,"vegetables,_fresh_nes",274728.0
Canada,1993,"vegetables,_fresh_nes",290927.0
Canada,1994,"vegetables,_fresh_nes",314031.0
Canada,1995,"vegetables,_fresh_nes",271682.0
Canada,1996,"vegetables,_fresh_nes",281653.0
Canada,1997,"vegetables,_fresh_nes",332918.0
Canada,1998,"vegetables,_fresh_nes",271631.0
Canada,1999,"vegetables,_fresh_nes",290198.0
Canada,2000,"vegetables,_fresh_nes",272167.0
Canada,2001,"vegetables,_fresh_nes",237524.0
Canada,2002,"vegetables,_fresh_nes",263423.0
Canada,2003,"vegetables,_fresh_nes",251086.0
Canada,2004,"vegetables,_fresh_nes",249243.0
Canada,2005,"vegetables,_fresh_nes",238664.0
Canada,2006,"vegetables,_fresh_nes",243628.0
Canada,2007,"vegetables,_fresh_nes",279360.0
Canada,2008,"vegetables,_fresh_nes",245470.0
Canada,2009,"vegetables,_fresh_nes",250954.0
Canada,2010,"vegetables,_fresh_nes",243081.0
Canada,2011,"vegetables,_fresh_nes",251119.0
Canada,2012,"vegetables,_fresh_nes",253054.0
Canada,2013,"vegetables,_fresh_nes",269135.0
Canada,2014,"vegetables,_fresh_nes",265413.0
Canada,2015,"vegetables,_fresh_nes",264591.0
Canada,2016,"vegetables,_fresh_nes",264663.0
Canada,2017,"vegetables,_fresh_nes",260902.0
Canada,2018,"vegetables,_fresh_nes",262937.0
Canada,2019,"vegetables,_fresh_nes",260818.0
Canada,1996,watermelons,185333.0
Canada,1997,watermelons,166598.0
Canada,1998,watermelons,150759.0
Canada,1999,watermelons,160480.0
Canada,2000,watermelons,145926.0
Canada,2001,watermelons,166019.0
Canada,2002,watermelons,224553.0
Canada,2003,watermelons,183193.0
Canada,2004,watermelons,252321.0
Canada,2005,watermelons,219270.0
Canada,2006,watermelons,304573.0
Canada,2007,watermelons,273057.0
Canada,2008,watermelons,284858.0
Canada,2009,watermelons,207236.0
Canada,2010,watermelons,282936.0
Canada,2011,watermelons,353499.0
Canada,2012,watermelons,476365.0
Canada,2013,watermelons,338182.0
Canada,2014,watermelons,409055.0
Canada,2015,watermelons,448642.0
Canada,2016,watermelons,446200.0
Canada,2017,watermelons,509365.0
Canada,2018,watermelons,423926.0
Canada,2019,watermelons,514334.0
Canada,1961,wheat,7529.0
Canada,1962,wheat,14183.0
Canada,1963,wheat,17651.0
Canada,1964,wheat,13604.0
Canada,1965,wheat,15432.0
Canada,1966,wheat,18739.0
Canada,1967,wheat,13239.0
Canada,1968,wheat,14855.0
Canada,1969,wheat,18084.0
Canada,1970,wheat,17864.0
Canada,1971,wheat,18351.0
Canada,1972,wheat,16799.0
Canada,1973,wheat,16876.0
Canada,1974,wheat,14884.0
Canada,1975,wheat,18020.0
Canada,1976,wheat,20963.0
Canada,1977,wheat,19632.0
Canada,1978,wheat,19987.0
Canada,1979,wheat,16341.0
Canada,1980,wheat,17212.0
Canada,1981,wheat,19959.0
Canada,1982,wheat,21336.0
Canada,1983,wheat,19345.0
Canada,1984,wheat,16099.0
Canada,1985,wheat,17665.0
Canada,1986,wheat,22052.0
Canada,1987,wheat,19279.0
Canada,1988,wheat,12293.0
Canada,1989,wheat,18076.0
Canada,1990,wheat,22769.0
Canada,1991,wheat,22559.0
Canada,1992,wheat,21603.0
Canada,1993,wheat,22027.0
Canada,1994,wheat,21275.0
Canada,1995,wheat,22467.0
Canada,1996,wheat,24304.0
Canada,1997,wheat,21285.0
Canada,1998,wheat,22550.0
Canada,1999,wheat,25971.0
Canada,2000,wheat,24446.0
Canada,2001,wheat,19452.0
Canada,2002,wheat,18324.0
Canada,2003,wheat,22565.0
Canada,2004,wheat,26409.0
Canada,2005,wheat,27381.0
Canada,2006,wheat,26096.0
Canada,2007,wheat,23317.0
Canada,2008,wheat,28575.0
Canada,2009,wheat,27897.0
Canada,2010,wheat,28085.0
Canada,2011,wheat,29568.0
Canada,2012,wheat,28743.0
Canada,2013,wheat,35980.0
Canada,2014,wheat,30818.0
Canada,2015,wheat,28925.0
Canada,2016,wheat,35805.0
Canada,2017,wheat,33815.0
Canada,2018,wheat,32589.0
Canada,2019,wheat,33502.0
Canada,1961,"cereals,_total",9850.0
Canada,1962,"cereals,_total",15954.0
Canada,1963,"cereals,_total",18389.0
Canada,1964,"cereals,_total",15272.0
Canada,1965,"cereals,_total",17304.0
Canada,1966,"cereals,_total",19727.0
Canada,1967,"cereals,_total",15190.0
Canada,1968,"cereals,_total",17345.0
Canada,1969,"cereals,_total",19592.0
Canada,1970,"cereals,_total",21108.0
Canada,1971,"cereals,_total",21452.0
Canada,1972,"cereals,_total",19877.0
Canada,1973,"cereals,_total",19513.0
Canada,1974,"cereals,_total",17267.0
Canada,1975,"cereals,_total",20522.0
Canada,1976,"cereals,_total",22758.0
Canada,1977,"cereals,_total",22659.0
Canada,1978,"cereals,_total",22674.0
Canada,1979,"cereals,_total",20327.0
Canada,1980,"cereals,_total",21412.0
Canada,1981,"cereals,_total",23464.0
Canada,1982,"cereals,_total",24828.0
Canada,1983,"cereals,_total",22046.0
Canada,1984,"cereals,_total",20280.0
Canada,1985,"cereals,_total",22221.0
Canada,1986,"cereals,_total",25704.0
Canada,1987,"cereals,_total",23966.0
Canada,1988,"cereals,_total",17544.0
Canada,1989,"cereals,_total",21936.0
Canada,1990,"cereals,_total",26363.0
Canada,1991,"cereals,_total",25805.0
Canada,1992,"cereals,_total",24603.0
Canada,1993,"cereals,_total",26470.0
Canada,1994,"cereals,_total",25945.0
Canada,1995,"cereals,_total",26998.0
Canada,1996,"cereals,_total",28442.0
Canada,1997,"cereals,_total",25846.0
Canada,1998,"cereals,_total",27826.0
Canada,1999,"cereals,_total",30878.0
Canada,2000,"cereals,_total",28057.0
Canada,2001,"cereals,_total",24468.0
Canada,2002,"cereals,_total",23754.0
Canada,2003,"cereals,_total",27588.0
Canada,2004,"cereals,_total",31419.0
Canada,2005,"cereals,_total",32159.0
Canada,2006,"cereals,_total",30463.0
Canada,2007,"cereals,_total",29734.0
Canada,2008,"cereals,_total",33917.0
Canada,2009,"cereals,_total",32995.0
Canada,2010,"cereals,_total",35011.0
Canada,2011,"cereals,_total",35524.0
Canada,2012,"cereals,_total",34563.0
Canada,2013,"cereals,_total",41604.0
Canada,2014,"cereals,_total",36470.0
Canada,2015,"cereals,_total",36730.0
Canada,2016,"cereals,_total",42394.0
Canada,2017,"cereals,_total",41048.0
Canada,2018,"cereals,_total",39046.0
Canada,2019,"cereals,_total",39917.0
Canada,1964,fibre_crops_primary,12308.0
Canada,1966,fibre_crops_primary,12075.0
Canada,1968,fibre_crops_primary,12222.0
Canada,1970,fibre_crops_primary,12179.0
Canada,1971,fibre_crops_primary,12093.0
Canada,1972,fibre_crops_primary,12045.0
Canada,1973,fibre_crops_primary,12049.0
Canada,1974,fibre_crops_primary,12020.0
Canada,1975,fibre_crops_primary,12036.0
Canada,1976,fibre_crops_primary,12021.0
Canada,1977,fibre_crops_primary,12045.0
Canada,1978,fibre_crops_primary,12031.0
Canada,1979,fibre_crops_primary,12045.0
Canada,1980,fibre_crops_primary,12031.0
Canada,1981,fibre_crops_primary,12006.0
Canada,1982,fibre_crops_primary,12090.0
Canada,1983,fibre_crops_primary,12018.0
Canada,1984,fibre_crops_primary,12027.0
Canada,1985,fibre_crops_primary,12021.0
Canada,1986,fibre_crops_primary,12062.0
Canada,1987,fibre_crops_primary,12053.0
Canada,1988,fibre_crops_primary,12018.0
Canada,1989,fibre_crops_primary,12114.0
Canada,1990,fibre_crops_primary,12115.0
Canada,1991,fibre_crops_primary,12097.0
Canada,1992,fibre_crops_primary,12016.0
Canada,1993,fibre_crops_primary,12036.0
Canada,1994,fibre_crops_primary,12277.0
Canada,1995,fibre_crops_primary,12011.0
Canada,1996,fibre_crops_primary,12033.0
Canada,1997,fibre_crops_primary,11992.0
Canada,1998,fibre_crops_primary,12008.0
Canada,1999,fibre_crops_primary,12062.0
Canada,2000,fibre_crops_primary,12043.0
Canada,2001,fibre_crops_primary,12010.0
Canada,2002,fibre_crops_primary,12007.0
Canada,2003,fibre_crops_primary,12014.0
Canada,2004,fibre_crops_primary,12030.0
Canada,2005,fibre_crops_primary,12017.0
Canada,2006,fibre_crops_primary,12013.0
Canada,2007,fibre_crops_primary,12025.0
Canada,2008,fibre_crops_primary,11957.0
Canada,2009,fibre_crops_primary,11875.0
Canada,2010,fibre_crops_primary,11875.0
Canada,2011,fibre_crops_primary,11875.0
Canada,2012,fibre_crops_primary,12000.0
Canada,2013,fibre_crops_primary,12292.0
Canada,2014,fibre_crops_primary,12115.0
Canada,2015,fibre_crops_primary,11975.0
Canada,2016,fibre_crops_primary,11968.0
Canada,2017,fibre_crops_primary,11960.0
Canada,2018,fibre_crops_primary,11954.0
Canada,2019,fibre_crops_primary,11946.0
Canada,1961,fruit_primary,77741.0
Canada,1962,fruit_primary,79390.0
Canada,1963,fruit_primary,79238.0
Canada,1964,fruit_primary,76352.0
Canada,1965,fruit_primary,79802.0
Canada,1966,fruit_primary,74496.0
Canada,1967,fruit_primary,74471.0
Canada,1968,fruit_primary,75711.0
Canada,1969,fruit_primary,76702.0
Canada,1970,fruit_primary,73885.0
Canada,1971,fruit_primary,84417.0
Canada,1972,fruit_primary,86104.0
Canada,1973,fruit_primary,83655.0
Canada,1974,fruit_primary,86390.0
Canada,1975,fruit_primary,85603.0
Canada,1976,fruit_primary,85252.0
Canada,1977,fruit_primary,85177.0
Canada,1978,fruit_primary,84425.0
Canada,1979,fruit_primary,84666.0
Canada,1980,fruit_primary,85957.0
Canada,1981,fruit_primary,88021.0
Canada,1982,fruit_primary,87663.0
Canada,1983,fruit_primary,87192.0
Canada,1984,fruit_primary,84699.0
Canada,1985,fruit_primary,89494.0
Canada,1986,fruit_primary,99925.0
Canada,1987,fruit_primary,104823.0
Canada,1988,fruit_primary,110804.0
Canada,1989,fruit_primary,105361.0
Canada,1990,fruit_primary,107586.0
Canada,1991,fruit_primary,91554.0
Canada,1992,fruit_primary,105485.0
Canada,1993,fruit_primary,89833.0
Canada,1994,fruit_primary,103459.0
Canada,1995,fruit_primary,112557.0
Canada,1996,fruit_primary,101447.0
Canada,1997,fruit_primary,100705.0
Canada,1998,fruit_primary,105647.0
Canada,1999,fruit_primary,123676.0
Canada,2000,fruit_primary,111126.0
Canada,2001,fruit_primary,109897.0
Canada,2002,fruit_primary,91399.0
Canada,2003,fruit_primary,97300.0
Canada,2004,fruit_primary,97432.0
Canada,2005,fruit_primary,94851.0
Canada,2006,fruit_primary,96227.0
Canada,2007,fruit_primary,103084.0
Canada,2008,fruit_primary,99477.0
Canada,2009,fruit_primary,102441.0
Canada,2010,fruit_primary,93717.0
Canada,2011,fruit_primary,98275.0
Canada,2012,fruit_primary,90626.0
Canada,2013,fruit_primary,105659.0
Canada,2014,fruit_primary,109486.0
Canada,2015,fruit_primary,101827.0
Canada,2016,fruit_primary,117422.0
Canada,2017,fruit_primary,113167.0
Canada,2018,fruit_primary,114931.0
Canada,2019,fruit_primary,115015.0
Canada,1961,oilcrops,6489.0
Canada,1962,oilcrops,8630.0
Canada,1963,oilcrops,8979.0
Canada,1964,oilcrops,8169.0
Canada,1965,oilcrops,8984.0
Canada,1966,oilcrops,9198.0
Canada,1967,oilcrops,8517.0
Canada,1968,oilcrops,10110.0
Canada,1969,oilcrops,8969.0
Canada,1970,oilcrops,10074.0
Canada,1971,oilcrops,9913.0
Canada,1972,oilcrops,10390.0
Canada,1973,oilcrops,10074.0
Canada,1974,oilcrops,8794.0
Canada,1975,oilcrops,10325.0
Canada,1976,oilcrops,11373.0
Canada,1977,oilcrops,13938.0
Canada,1978,oilcrops,12568.0
Canada,1979,oilcrops,10637.0
Canada,1980,oilcrops,12329.0
Canada,1981,oilcrops,13340.0
Canada,1982,oilcrops,13830.0
Canada,1983,oilcrops,12103.0
Canada,1984,oilcrops,11819.0
Canada,1985,oilcrops,13585.0
Canada,1986,oilcrops,15127.0
Canada,1987,oilcrops,15577.0
Canada,1988,oilcrops,12021.0
Canada,1989,oilcrops,11950.0
Canada,1990,oilcrops,14429.0
Canada,1991,oilcrops,14824.0
Canada,1992,oilcrops,14348.0
Canada,1993,oilcrops,14872.0
Canada,1994,oilcrops,14126.0
Canada,1995,oilcrops,13975.0
Canada,1996,oilcrops,16229.0
Canada,1997,oilcrops,14746.0
Canada,1998,oilcrops,15510.0
Canada,1999,oilcrops,16965.0
Canada,2000,oilcrops,16092.0
Canada,2001,oilcrops,13194.0
Canada,2002,oilcrops,13923.0
Canada,2003,oilcrops,14734.0
Canada,2004,oilcrops,16773.0
Canada,2005,oilcrops,18949.0
Canada,2006,oilcrops,18458.0
Canada,2007,oilcrops,15897.0
Canada,2008,oilcrops,19969.0
Canada,2009,oilcrops,20078.0
Canada,2010,oilcrops,20007.0
Canada,2011,oilcrops,20493.0
Canada,2012,oilcrops,17738.0
Canada,2013,oilcrops,23265.0
Canada,2014,oilcrops,20515.0
Canada,2015,oilcrops,22794.0
Canada,2016,oilcrops,24439.0
Canada,2017,oilcrops,23260.0
Canada,2018,oilcrops,23304.0
Canada,2019,oilcrops,22844.0
Canada,1961,"oilcrops,_cake_equivalent",4234.0
Canada,1962,"oilcrops,_cake_equivalent",5694.0
Canada,1963,"oilcrops,_cake_equivalent",5761.0
Canada,1964,"oilcrops,_cake_equivalent",5287.0
Canada,1965,"oilcrops,_cake_equivalent",5746.0
Canada,1966,"oilcrops,_cake_equivalent",5891.0
Canada,1967,"oilcrops,_cake_equivalent",5461.0
Canada,1968,"oilcrops,_cake_equivalent",6467.0
Canada,1969,"oilcrops,_cake_equivalent",5662.0
Canada,1970,"oilcrops,_cake_equivalent",6309.0
Canada,1971,"oilcrops,_cake_equivalent",6131.0
Canada,1972,"oilcrops,_cake_equivalent",6570.0
Canada,1973,"oilcrops,_cake_equivalent",6412.0
Canada,1974,"oilcrops,_cake_equivalent",5552.0
Canada,1975,"oilcrops,_cake_equivalent",6490.0
Canada,1976,"oilcrops,_cake_equivalent",7239.0
Canada,1977,"oilcrops,_cake_equivalent",8850.0
Canada,1978,"oilcrops,_cake_equivalent",7796.0
Canada,1979,"oilcrops,_cake_equivalent",6630.0
Canada,1980,"oilcrops,_cake_equivalent",7782.0
Canada,1981,"oilcrops,_cake_equivalent",8481.0
Canada,1982,"oilcrops,_cake_equivalent",8883.0
Canada,1983,"oilcrops,_cake_equivalent",7707.0
Canada,1984,"oilcrops,_cake_equivalent",7503.0
Canada,1985,"oilcrops,_cake_equivalent",8657.0
Canada,1986,"oilcrops,_cake_equivalent",9587.0
Canada,1987,"oilcrops,_cake_equivalent",10001.0
Canada,1988,"oilcrops,_cake_equivalent",7663.0
Canada,1989,"oilcrops,_cake_equivalent",7714.0
Canada,1990,"oilcrops,_cake_equivalent",9275.0
Canada,1991,"oilcrops,_cake_equivalent",9518.0
Canada,1992,"oilcrops,_cake_equivalent",9283.0
Canada,1993,"oilcrops,_cake_equivalent",9586.0
Canada,1994,"oilcrops,_cake_equivalent",9041.0
Canada,1995,"oilcrops,_cake_equivalent",9013.0
Canada,1996,"oilcrops,_cake_equivalent",10564.0
Canada,1997,"oilcrops,_cake_equivalent",9609.0
Canada,1998,"oilcrops,_cake_equivalent",10006.0
Canada,1999,"oilcrops,_cake_equivalent",10879.0
Canada,2000,"oilcrops,_cake_equivalent",10413.0
Canada,2001,"oilcrops,_cake_equivalent",8467.0
Canada,2002,"oilcrops,_cake_equivalent",9136.0
Canada,2003,"oilcrops,_cake_equivalent",9465.0
Canada,2004,"oilcrops,_cake_equivalent",10906.0
Canada,2005,"oilcrops,_cake_equivalent",12207.0
Canada,2006,"oilcrops,_cake_equivalent",11970.0
Canada,2007,"oilcrops,_cake_equivalent",10154.0
Canada,2008,"oilcrops,_cake_equivalent",12731.0
Canada,2009,"oilcrops,_cake_equivalent",12830.0
Canada,2010,"oilcrops,_cake_equivalent",12948.0
Canada,2011,"oilcrops,_cake_equivalent",13189.0
Canada,2012,"oilcrops,_cake_equivalent",11515.0
Canada,2013,"oilcrops,_cake_equivalent",14922.0
Canada,2014,"oilcrops,_cake_equivalent",13320.0
Canada,2015,"oilcrops,_cake_equivalent",14767.0
Canada,2016,"oilcrops,_cake_equivalent",15800.0
Canada,2017,"oilcrops,_cake_equivalent",15105.0
Canada,2018,"oilcrops,_cake_equivalent",15137.0
Canada,2019,"oilcrops,_cake_equivalent",14743.0
Canada,1961,"oilcrops,_oil_equivalent",2098.0
Canada,1962,"oilcrops,_oil_equivalent",2723.0
Canada,1963,"oilcrops,_oil_equivalent",2989.0
Canada,1964,"oilcrops,_oil_equivalent",2685.0
Canada,1965,"oilcrops,_oil_equivalent",3025.0
Canada,1966,"oilcrops,_oil_equivalent",3079.0
Canada,1967,"oilcrops,_oil_equivalent",2834.0
Canada,1968,"oilcrops,_oil_equivalent",3354.0
Canada,1969,"oilcrops,_oil_equivalent",3086.0
Canada,1970,"oilcrops,_oil_equivalent",3537.0
Canada,1971,"oilcrops,_oil_equivalent",3540.0
Canada,1972,"oilcrops,_oil_equivalent",3548.0
Canada,1973,"oilcrops,_oil_equivalent",3403.0
Canada,1974,"oilcrops,_oil_equivalent",3027.0
Canada,1975,"oilcrops,_oil_equivalent",3595.0
Canada,1976,"oilcrops,_oil_equivalent",3855.0
Canada,1977,"oilcrops,_oil_equivalent",4738.0
Canada,1978,"oilcrops,_oil_equivalent",4466.0
Canada,1979,"oilcrops,_oil_equivalent",3732.0
Canada,1980,"oilcrops,_oil_equivalent",4213.0
Canada,1981,"oilcrops,_oil_equivalent",4500.0
Canada,1982,"oilcrops,_oil_equivalent",4598.0
Canada,1983,"oilcrops,_oil_equivalent",4105.0
Canada,1984,"oilcrops,_oil_equivalent",4029.0
Canada,1985,"oilcrops,_oil_equivalent",4604.0
Canada,1986,"oilcrops,_oil_equivalent",5181.0
Canada,1987,"oilcrops,_oil_equivalent",5204.0
Canada,1988,"oilcrops,_oil_equivalent",4074.0
Canada,1989,"oilcrops,_oil_equivalent",3938.0
Canada,1990,"oilcrops,_oil_equivalent",4782.0
Canada,1991,"oilcrops,_oil_equivalent",4935.0
Canada,1992,"oilcrops,_oil_equivalent",4713.0
Canada,1993,"oilcrops,_oil_equivalent",4925.0
Canada,1994,"oilcrops,_oil_equivalent",4742.0
Canada,1995,"oilcrops,_oil_equivalent",4628.0
Canada,1996,"oilcrops,_oil_equivalent",5270.0
Canada,1997,"oilcrops,_oil_equivalent",4780.0
Canada,1998,"oilcrops,_oil_equivalent",5131.0
Canada,1999,"oilcrops,_oil_equivalent",5678.0
Canada,2000,"oilcrops,_oil_equivalent",5287.0
Canada,2001,"oilcrops,_oil_equivalent",4409.0
Canada,2002,"oilcrops,_oil_equivalent",4429.0
Canada,2003,"oilcrops,_oil_equivalent",4907.0
Canada,2004,"oilcrops,_oil_equivalent",5463.0
Canada,2005,"oilcrops,_oil_equivalent",6298.0
Canada,2006,"oilcrops,_oil_equivalent",6045.0
Canada,2007,"oilcrops,_oil_equivalent",5371.0
Canada,2008,"oilcrops,_oil_equivalent",6779.0
Canada,2009,"oilcrops,_oil_equivalent",6785.0
Canada,2010,"oilcrops,_oil_equivalent",6593.0
Canada,2011,"oilcrops,_oil_equivalent",6839.0
Canada,2012,"oilcrops,_oil_equivalent",5809.0
Canada,2013,"oilcrops,_oil_equivalent",7815.0
Canada,2014,"oilcrops,_oil_equivalent",6719.0
Canada,2015,"oilcrops,_oil_equivalent",7503.0
Canada,2016,"oilcrops,_oil_equivalent",8075.0
Canada,2017,"oilcrops,_oil_equivalent",7619.0
Canada,2018,"oilcrops,_oil_equivalent",7628.0
Canada,2019,"oilcrops,_oil_equivalent",7578.0
Canada,1961,"pulses,_total",11412.0
Canada,1962,"pulses,_total",13479.0
Canada,1963,"pulses,_total",13087.0
Canada,1964,"pulses,_total",13443.0
Canada,1965,"pulses,_total",15956.0
Canada,1966,"pulses,_total",14164.0
Canada,1967,"pulses,_total",16591.0
Canada,1968,"pulses,_total",12113.0
Canada,1969,"pulses,_total",12111.0
Canada,1970,"pulses,_total",13415.0
Canada,1971,"pulses,_total",14418.0
Canada,1972,"pulses,_total",16103.0
Canada,1973,"pulses,_total",15717.0
Canada,1974,"pulses,_total",13352.0
Canada,1975,"pulses,_total",14959.0
Canada,1976,"pulses,_total",14672.0
Canada,1977,"pulses,_total",10017.0
Canada,1978,"pulses,_total",13639.0
Canada,1979,"pulses,_total",18203.0
Canada,1980,"pulses,_total",14209.0
Canada,1981,"pulses,_total",14897.0
Canada,1982,"pulses,_total",16371.0
Canada,1983,"pulses,_total",15407.0
Canada,1984,"pulses,_total",13002.0
Canada,1985,"pulses,_total",15831.0
Canada,1986,"pulses,_total",14903.0
Canada,1987,"pulses,_total",16134.0
Canada,1988,"pulses,_total",10827.0
Canada,1989,"pulses,_total",13711.0
Canada,1990,"pulses,_total",18687.0
Canada,1991,"pulses,_total",16778.0
Canada,1992,"pulses,_total",15779.0
Canada,1993,"pulses,_total",16548.0
Canada,1994,"pulses,_total",17929.0
Canada,1995,"pulses,_total",17076.0
Canada,1996,"pulses,_total",18840.0
Canada,1997,"pulses,_total",18167.0
Canada,1998,"pulses,_total",19312.0
Canada,1999,"pulses,_total",21374.0
Canada,2000,"pulses,_total",18861.0
Canada,2001,"pulses,_total",10041.0
Canada,2002,"pulses,_total",12797.0
Canada,2003,"pulses,_total",15103.0
Canada,2004,"pulses,_total",20219.0
Canada,2005,"pulses,_total",19939.0
Canada,2006,"pulses,_total",17949.0
Canada,2007,"pulses,_total",17779.0
Canada,2008,"pulses,_total",20215.0
Canada,2009,"pulses,_total",19985.0
Canada,2010,"pulses,_total",18433.0
Canada,2011,"pulses,_total",20590.0
Canada,2012,"pulses,_total",19847.0
Canada,2013,"pulses,_total",25484.0
Canada,2014,"pulses,_total",20583.0
Canada,2015,"pulses,_total",18528.0
Canada,2016,"pulses,_total",20592.0
Canada,2017,"pulses,_total",19625.0
Canada,2018,"pulses,_total",19500.0
Canada,2019,"pulses,_total",19887.0
Canada,1961,"roots_and_tubers,_total",160960.0
Canada,1962,"roots_and_tubers,_total",182152.0
Canada,1963,"roots_and_tubers,_total",179741.0
Canada,1964,"roots_and_tubers,_total",190517.0
Canada,1965,"roots_and_tubers,_total",173135.0
Canada,1966,"roots_and_tubers,_total",191462.0
Canada,1967,"roots_and_tubers,_total",171774.0
Canada,1968,"roots_and_tubers,_total",194680.0
Canada,1969,"roots_and_tubers,_total",189667.0
Canada,1970,"roots_and_tubers,_total",194904.0
Canada,1971,"roots_and_tubers,_total",188363.0
Canada,1972,"roots_and_tubers,_total",187349.0
Canada,1973,"roots_and_tubers,_total",193155.0
Canada,1974,"roots_and_tubers,_total",217693.0
Canada,1975,"roots_and_tubers,_total",207350.0
Canada,1976,"roots_and_tubers,_total",219738.0
Canada,1977,"roots_and_tubers,_total",225227.0
Canada,1978,"roots_and_tubers,_total",226894.0
Canada,1979,"roots_and_tubers,_total",243300.0
Canada,1980,"roots_and_tubers,_total",231738.0
Canada,1981,"roots_and_tubers,_total",239490.0
Canada,1982,"roots_and_tubers,_total",245243.0
Canada,1983,"roots_and_tubers,_total",226148.0
Canada,1984,"roots_and_tubers,_total",237766.0
Canada,1985,"roots_and_tubers,_total",262708.0
Canada,1986,"roots_and_tubers,_total",252736.0
Canada,1987,"roots_and_tubers,_total",266270.0
Canada,1988,"roots_and_tubers,_total",245193.0
Canada,1989,"roots_and_tubers,_total",251214.0
Canada,1990,"roots_and_tubers,_total",250994.0
Canada,1991,"roots_and_tubers,_total",96637.0
Canada,1992,"roots_and_tubers,_total",118173.0
Canada,1993,"roots_and_tubers,_total",107674.0
Canada,1994,"roots_and_tubers,_total",112448.0
Canada,1995,"roots_and_tubers,_total",107859.0
Canada,1996,"roots_and_tubers,_total",112323.0
Canada,1997,"roots_and_tubers,_total",111195.0
Canada,1998,"roots_and_tubers,_total",112271.0
Canada,1999,"roots_and_tubers,_total",110517.0
Canada,2000,"roots_and_tubers,_total",116314.0
Canada,2001,"roots_and_tubers,_total",102703.0
Canada,2002,"roots_and_tubers,_total",111652.0
Canada,2003,"roots_and_tubers,_total",118424.0
Canada,2004,"roots_and_tubers,_total",123630.0
Canada,2005,"roots_and_tubers,_total",115053.0
Canada,2006,"roots_and_tubers,_total",130482.0
Canada,2007,"roots_and_tubers,_total",126498.0
Canada,2008,"roots_and_tubers,_total",126065.0
Canada,2009,"roots_and_tubers,_total",127453.0
Canada,2010,"roots_and_tubers,_total",390809.0
Canada,2011,"roots_and_tubers,_total",366462.0
Canada,2012,"roots_and_tubers,_total",386092.0
Canada,2013,"roots_and_tubers,_total",410606.0
Canada,2014,"roots_and_tubers,_total",413836.0
Canada,2015,"roots_and_tubers,_total",427087.0
Canada,2016,"roots_and_tubers,_total",387791.0
Canada,2017,"roots_and_tubers,_total",393780.0
Canada,2018,"roots_and_tubers,_total",389119.0
Canada,2019,"roots_and_tubers,_total",391049.0
Canada,1961,sugar_crops_primary,291863.0
Canada,1962,sugar_crops_primary,292722.0
Canada,1963,sugar_crops_primary,302687.0
Canada,1964,sugar_crops_primary,287187.0
Canada,1965,sugar_crops_primary,301191.0
Canada,1966,sugar_crops_primary,321496.0
Canada,1967,sugar_crops_primary,290917.0
Canada,1968,sugar_crops_primary,309032.0
Canada,1969,sugar_crops_primary,305087.0
Canada,1970,sugar_crops_primary,298887.0
Canada,1971,sugar_crops_primary,336127.0
Canada,1972,sugar_crops_primary,308993.0
Canada,1973,sugar_crops_primary,324693.0
Canada,1974,sugar_crops_primary,274956.0
